price,v1,v2,time
117.3747698,1765,0.425238588,24-12-2017 17.13
113.7308993,43663,0.38585456,11-02-2017 18.03
123.9170115,35996,0.000793432,23-02-2017 10.13
117.0069829,2242,0.649605317,07-10-2017 22.31
142.5195149,48949,0.610294564,28-06-2017 18.10
122.9050539,35057,0.360006192,08-10-2017 6.20
125.2926459,45199,0.980179672,01-06-2017 23.04
135.583782,13031,0.169870464,09-07-2017 15.12
132.0024111,41772,0.968200327,19-12-2017 9.42
119.2395881,33574,0.785954912,03-12-2017 14.07
134.5422638,13196,0.799991814,28-04-2017 13.52
101.3978938,25052,0.847637907,19-03-2017 17.32
141.8268036,46401,0.154033149,26-07-2017 14.49
100.1443417,48780,0.756983141,11-07-2017 17.11
131.9712101,39544,0.447353312,07-04-2017 16.40
125.8650678,55359,0.693528584,31-07-2017 6.01
123.9448917,2084,0.158358038,06-10-2017 16.50
109.3582383,46602,0.48408898,08-08-2017 21.33
97.79384334,38220,0.77395747,07-05-2017 17.18
126.6984382,27612,0.692690125,07-07-2017 20.18
130.461525,7887,0.201552114,24-03-2017 8.31
137.251041,28454,0.100456715,24-11-2017 18.28
114.7229047,45099,0.285040111,27-05-2017 18.24
116.4241521,40659,0.807057922,19-10-2017 0.50
129.3074395,45368,0.86975417,22-03-2017 5.43
105.9540429,47217,0.065461989,18-07-2017 2.27
136.851968,43683,0.922716601,21-11-2017 13.37
94.09184664,33920,0.001280112,05-05-2017 11.37
87.41840988,2961,0.95855963,21-12-2017 23.06
149.7673667,49036,0.546430158,13-01-2017 4.22
130.7445003,13498,0.596009666,27-04-2017 16.08
117.5304872,11597,0.811925704,26-04-2017 11.16
101.4766435,31762,0.867779991,10-09-2017 11.55
106.084136,7213,0.378115971,25-09-2017 10.33
129.5414494,41335,0.531940354,03-07-2017 14.20
148.1226333,51786,0.829283803,30-07-2017 23.52
113.9347927,53547,0.359871583,26-08-2017 7.57
121.777183,43663,0.267424966,30-04-2017 1.28
121.852227,26868,0.017416345,10-01-2017 7.58
115.6262875,11032,0.105083378,31-10-2017 13.33
163.2942443,52492,0.601772481,06-10-2017 22.40
121.1381458,10473,0.896888887,30-12-2017 17.11
126.1715736,51755,0.448578408,26-08-2017 1.39
111.649905,12869,0.020810894,15-01-2017 12.17
114.8173153,56345,0.65560986,07-04-2017 4.56
96.0770814,16901,0.568003978,17-09-2017 17.38
118.6688601,51371,0.529648872,29-06-2017 15.31
123.1603277,3288,0.311438188,27-04-2017 3.05
122.0459684,30288,0.136902084,27-11-2017 14.01
118.2434442,42815,0.421115919,08-07-2017 13.17
136.7322672,22168,0.006568048,01-02-2017 5.07
130.5992979,7139,0.116642385,12-06-2017 7.50
109.4752106,50584,0.874727062,11-12-2017 19.03
123.4481778,35450,0.235346824,01-03-2017 1.36
112.8622698,50851,0.296122406,23-10-2017 23.15
119.623727,39312,0.308908268,20-02-2017 12.12
122.86264,28220,0.008172378,26-04-2017 1.44
142.2383521,21170,0.759703205,18-08-2017 5.33
108.7026446,52453,0.627501156,21-09-2017 4.23
114.8889942,27637,0.784462261,07-05-2017 3.37
117.7258323,14023,0.782701612,29-08-2017 13.39
149.1119786,14235,0.835933163,01-09-2017 3.20
134.4516741,46478,0.737533668,10-10-2017 16.19
116.9952345,17159,0.445046273,31-10-2017 2.52
125.647929,7926,0.168012365,01-12-2017 4.57
105.2004575,11582,0.70585536,06-11-2017 0.42
143.5303004,52547,0.801654976,15-09-2017 5.15
84.00172928,11350,0.070326991,15-06-2017 5.55
105.8446509,48831,0.407959145,08-04-2017 23.22
134.9082038,34657,0.114068945,07-09-2017 6.33
112.0296599,28672,0.813475765,08-09-2017 9.12
120.4138529,54398,0.758743858,05-10-2017 3.17
130.9736877,11340,0.470789084,07-03-2017 22.37
128.479252,54293,0.740255101,24-09-2017 3.52
111.1351255,13132,0.700263048,30-05-2017 1.34
132.6921677,37691,0.346907253,15-02-2017 14.07
122.1503346,8791,0.013928028,11-03-2017 6.03
142.3641331,3755,0.079190807,23-05-2017 17.12
118.2717686,14045,0.143180842,04-04-2017 0.00
114.4407543,3394,0.390245913,31-10-2017 20.10
101.6830627,27039,0.288458393,04-07-2017 9.15
118.5278873,12568,0.332890279,16-05-2017 8.48
101.9042485,1157,0.061219837,21-02-2017 5.07
123.7504727,33847,0.933148772,18-03-2017 1.18
128.3636504,14739,0.36381181,01-05-2017 6.07
130.7411131,30694,0.689276167,03-02-2017 13.41
118.7930485,14513,0.136359796,19-07-2017 23.17
110.1828435,19146,0.745034849,09-08-2017 14.24
110.5344814,4027,0.164998429,17-01-2017 11.10
112.2874923,20403,0.525157411,11-11-2017 16.48
119.9714108,4865,0.735771524,02-08-2017 12.54
155.762791,26222,0.048691663,10-10-2017 10.20
132.6728014,45213,0.741479116,07-04-2017 14.14
140.8430738,15264,0.876997572,16-09-2017 14.00
133.7483947,1846,0.692130142,07-12-2017 21.08
128.0258732,52272,0.262135072,23-04-2017 22.22
121.7530488,50554,0.586137389,11-12-2017 1.30
111.5610041,26291,0.29081966,20-11-2017 2.57
119.559652,42605,0.289735595,18-01-2017 19.08
116.7251183,27256,0.384456571,17-02-2017 8.14
88.400207,37117,0.959138201,14-04-2017 1.23
118.8362345,38575,0.129716094,26-07-2017 4.24
128.1537278,6405,0.541554514,01-10-2017 19.03
105.2059033,11993,0.449520267,29-10-2017 9.05
140.3443008,42888,0.988562503,16-04-2017 19.59
108.9973324,33773,0.450831132,18-12-2017 10.51
110.9687342,28849,0.748520708,03-06-2017 12.39
115.7519125,28668,0.357217769,23-03-2017 19.00
126.0759155,2432,0.316527748,28-02-2017 2.48
123.0695924,5063,0.408527438,12-07-2017 1.58
129.2453808,13015,0.74793346,27-05-2017 2.36
118.450921,56405,0.034421758,09-10-2017 4.59
123.3792271,20117,0.596348158,27-07-2017 1.48
108.4374651,22691,0.490149418,13-01-2017 16.09
131.9875317,11116,0.874255072,03-10-2017 2.46
115.1511868,27417,0.4750558,21-12-2017 4.21
130.6180283,37838,0.360179066,09-11-2017 10.14
117.9896771,24139,0.233722641,06-12-2017 1.23
110.6747146,14111,0.892566958,06-05-2017 13.29
106.4652735,25195,0.517893051,08-07-2017 6.51
102.8953039,24981,0.630482406,10-10-2017 21.36
105.5933765,1786,0.456583951,13-09-2017 0.15
125.4260603,3038,0.706895863,09-04-2017 0.05
97.45486267,23763,0.392535636,01-12-2017 7.40
142.8031077,5341,0.049183065,17-12-2017 3.18
138.8304658,31765,0.868625689,31-01-2017 21.21
119.3714344,33587,0.896409363,25-04-2017 4.14
108.0927067,7902,0.448318649,17-02-2017 16.07
106.2849975,2869,0.194076073,24-01-2017 1.34
117.8867178,2437,0.773723293,15-10-2017 5.57
133.8644791,48938,0.66547575,05-04-2017 7.25
132.057631,39738,0.527836578,09-07-2017 3.54
132.9733148,13931,0.612319805,08-12-2017 17.46
97.83097619,51457,0.390911878,29-03-2017 6.35
119.5125682,1871,0.608338777,08-05-2017 19.03
127.395401,23557,0.795527487,21-09-2017 0.44
113.3932337,35692,0.370877418,24-01-2017 17.05
108.2770413,21086,0.301319511,04-09-2017 10.33
93.96560424,14577,0.277717874,17-07-2017 8.33
117.3139106,56097,0.383459292,29-04-2017 17.18
100.8333944,46808,0.641632809,13-04-2017 19.56
136.7433217,43053,0.922782248,10-12-2017 2.12
104.0594296,8151,0.182120535,30-06-2017 23.30
116.8407002,38798,0.262775377,23-12-2017 4.02
114.1424086,43952,0.895268453,08-10-2017 16.34
110.4748212,19433,0.961364721,09-05-2017 0.29
111.5156489,13357,0.157873185,21-01-2017 5.50
125.5587891,27471,0.817631945,08-10-2017 9.59
131.630708,6082,0.202121763,18-01-2017 9.53
124.0104842,22366,0.492774057,21-01-2017 22.56
115.475903,32656,0.498494549,31-10-2017 22.20
134.9731907,40285,0.857760988,29-09-2017 21.27
108.4895507,39231,0.783792091,10-06-2017 0.17
136.2357501,39190,0.874640321,22-01-2017 19.22
130.0697683,14109,0.295903681,26-12-2017 8.52
122.9272879,46105,0.603879968,12-05-2017 1.40
122.6056609,29412,0.994519926,20-07-2017 10.49
132.2145967,54891,0.16580055,05-02-2017 7.24
143.9786391,19643,0.702256374,29-09-2017 15.12
127.2092787,40711,0.426266949,19-08-2017 16.26
99.63577912,33676,0.368433853,24-11-2017 20.25
125.4991935,36612,0.189856419,30-09-2017 0.24
130.6574027,45018,0.882897537,01-04-2017 1.01
100.9317094,26778,0.673116506,17-03-2017 9.03
153.2135096,4792,0.677285554,24-09-2017 1.04
110.2870811,2296,0.581457251,14-12-2017 6.18
132.4952386,15081,0.741035917,18-09-2017 5.25
126.6193691,1560,0.651790288,18-08-2017 21.04
125.8088601,30580,0.296888965,11-09-2017 13.26
99.55139555,17744,0.63222022,29-05-2017 7.04
123.7531939,52420,0.408675348,12-09-2017 11.50
133.6992201,56610,0.56521738,06-03-2017 20.18
108.015765,27325,0.930075794,31-03-2017 14.42
103.6051656,24773,0.132750027,28-08-2017 14.43
134.3053896,42497,0.964351753,01-08-2017 21.49
98.88966958,8088,0.950907223,16-08-2017 13.51
112.9254943,4113,0.436752352,07-02-2017 20.08
120.1552912,2713,0.383610722,31-05-2017 22.41
110.2985451,50014,0.162833769,25-04-2017 9.30
111.3641878,36998,0.270154731,22-07-2017 2.51
95.58230189,41718,0.324488085,13-01-2017 14.14
108.7770489,48266,0.985838052,14-01-2017 7.53
122.1064955,54039,0.382596471,17-02-2017 14.49
126.1640891,52901,0.136461257,10-08-2017 10.24
102.0163901,19832,0.647568933,04-11-2017 6.59
132.1959318,34553,0.628605554,05-05-2017 20.38
130.3592309,23362,0.059486813,09-07-2017 9.46
126.6781836,4910,0.629049735,07-11-2017 16.49
118.6047346,17104,0.951665456,10-01-2017 21.13
95.25842981,23375,0.471486322,11-03-2017 6.29
113.1766162,20785,0.616983445,11-06-2017 4.43
163.5612134,41016,0.426066909,08-11-2017 11.58
112.4960072,54368,0.813411229,20-07-2017 3.54
113.4263184,49832,0.982625034,16-02-2017 13.08
93.51561744,1162,0.470271818,30-12-2017 4.55
127.6589031,2289,0.15797424,08-06-2017 20.17
122.5105422,31641,0.802242785,27-08-2017 20.55
107.7824511,2199,0.428154891,03-05-2017 3.54
127.0071523,1798,0.73978039,18-12-2017 7.52
120.7161966,49358,0.302536969,28-07-2017 0.34
77.66548457,20388,0.120401446,16-07-2017 7.54
123.2185329,33497,0.515738423,07-03-2017 14.10
111.6324198,35400,0.060229768,10-08-2017 13.49
111.2750104,34398,0.501443539,01-09-2017 3.51
120.8363034,8254,0.59780318,17-12-2017 20.24
155.2805741,1706,0.261798209,05-06-2017 12.02
104.3981981,10968,0.667009829,14-03-2017 1.03
131.8780098,3775,0.967340615,04-05-2017 9.15
130.5439901,8625,0.365648536,10-11-2017 13.18
115.3036692,12766,0.161856589,27-02-2017 20.59
120.7185915,19659,0.256781329,09-06-2017 13.38
118.0475425,44732,0.646383179,13-04-2017 13.40
125.1778323,56514,0.534022895,14-06-2017 12.46
142.4011288,42596,0.333836025,21-01-2017 8.08
129.4331223,23009,0.117780222,21-11-2017 17.39
134.8402811,14019,0.956498895,21-10-2017 9.54
115.8046397,4069,0.158158958,17-12-2017 21.38
105.2933087,25154,0.354820447,08-08-2017 9.06
103.1279533,11684,0.658757813,06-06-2017 13.25
109.6648848,51602,0.922257364,08-12-2017 2.10
109.5418453,13246,0.283040254,12-01-2017 5.09
113.9077049,8316,0.304744631,15-12-2017 12.33
106.5798455,20740,0.235116121,31-03-2017 2.48
108.1011806,22396,0.139399879,23-11-2017 19.16
139.1248116,19321,0.72908198,25-10-2017 9.55
101.5886298,30517,0.06161086,17-04-2017 9.14
138.4592694,17621,0.012401165,11-01-2017 4.07
128.998108,7649,0.1175158,27-03-2017 19.32
113.0660701,14727,0.301467852,13-12-2017 2.43
74.36230888,35161,0.790312768,06-11-2017 16.03
130.4290434,36795,0.555109425,17-11-2017 23.44
122.4585122,40308,0.629880268,11-12-2017 12.43
91.13322873,22335,0.279784841,22-01-2017 13.20
105.407542,36652,0.22176855,20-05-2017 8.36
94.63167004,9080,0.561413814,19-01-2017 4.37
141.4120323,21907,0.305699105,26-03-2017 22.15
136.632632,30485,0.728377936,02-10-2017 2.17
121.51804,17276,0.36713949,01-02-2017 16.13
119.914688,26945,0.537447376,21-06-2017 7.36
133.9143684,28885,0.100065728,11-10-2017 20.24
107.8362974,14850,0.39649943,17-10-2017 1.00
116.77098,6476,0.586433961,20-12-2017 3.34
159.2438931,6208,0.174511303,03-02-2017 15.25
96.25161474,29843,0.916926592,18-05-2017 20.59
115.8893419,18938,0.562625104,26-03-2017 19.09
112.7237904,14031,0.754402898,13-02-2017 22.26
100.8574817,15603,0.914389599,10-03-2017 16.52
125.7059436,5106,0.85871687,26-06-2017 18.39
134.1143355,45253,0.168460907,15-06-2017 14.25
132.9436842,50075,0.991280469,31-12-2017 11.07
121.5414598,15933,0.50558823,15-07-2017 5.02
112.1675978,50858,0.482705157,23-03-2017 0.45
134.5438599,36224,0.01692081,29-09-2017 22.25
145.2836835,29019,0.442045958,27-03-2017 4.50
140.7503249,46912,0.348723748,29-03-2017 20.13
115.4995251,56257,0.807779006,04-12-2017 2.20
100.924445,19105,0.980622961,21-05-2017 0.37
99.86325554,8150,0.408208416,31-12-2017 12.30
135.1440721,45496,0.292156607,15-01-2017 4.31
111.8255375,36534,0.690277038,23-03-2017 13.11
105.4581749,18198,0.551536791,25-02-2017 21.15
128.5515031,20176,0.013507593,20-05-2017 21.31
89.2537644,34323,0.303366469,07-05-2017 0.39
121.3360328,20969,0.776605385,21-02-2017 11.09
113.8862835,35938,0.55324051,20-10-2017 1.25
129.0870288,37828,0.295495195,01-02-2017 15.11
134.5577743,19938,0.027243454,27-03-2017 21.10
113.5706524,25990,0.09693098,02-06-2017 5.58
103.5335546,47672,0.708134813,31-01-2017 10.28
113.7491832,21213,0.869311425,10-07-2017 8.14
148.9745564,17274,0.09639038,23-05-2017 23.07
111.379969,4986,0.86554213,08-04-2017 7.15
117.8375521,29364,0.267510248,14-04-2017 11.15
135.0056292,19817,0.869742371,28-05-2017 19.56
136.9440976,5896,0.687479973,27-01-2017 19.29
117.586666,46210,0.229936699,12-02-2017 6.13
113.8639491,9152,0.730157378,13-10-2017 4.04
125.8136364,19473,0.565563713,04-08-2017 6.43
143.0697104,55244,0.959573417,27-07-2017 21.23
131.123715,13057,0.527938797,28-08-2017 1.08
138.5750444,2954,0.341710312,11-11-2017 14.31
101.1751952,16427,0.824380777,23-11-2017 3.28
122.8954575,48902,0.342003643,15-09-2017 11.17
111.7105527,37366,0.562662558,04-11-2017 5.03
95.37089932,34619,0.490064067,24-01-2017 22.35
122.5205677,6120,0.53987619,28-12-2017 17.19
103.2012513,42977,0.901412987,04-11-2017 16.53
111.7132071,45475,0.315200848,12-11-2017 23.24
129.887258,5993,0.923361427,28-06-2017 17.19
122.935038,29191,0.280851355,11-06-2017 9.29
99.97550264,41455,0.667799028,12-01-2017 13.19
149.9088398,51356,0.675684087,16-03-2017 1.38
104.1271814,9023,0.916693388,02-08-2017 2.59
119.8149746,42115,0.319967687,03-08-2017 3.52
127.9574599,3864,0.973709685,31-05-2017 5.24
120.6149298,8274,0.469579937,23-02-2017 10.05
111.3917891,52777,0.757131739,30-09-2017 9.15
132.7894234,36003,0.671117839,03-12-2017 2.24
91.11142968,50602,0.950511609,06-02-2017 11.56
117.8128489,31179,0.324133285,28-03-2017 23.49
112.9630041,13844,0.862053374,31-12-2017 5.27
129.7383323,12654,0.668324193,18-09-2017 21.02
114.4198655,34921,0.209167725,11-05-2017 3.47
119.9224375,31908,0.976604256,19-04-2017 9.29
109.7567656,18256,0.624464851,24-10-2017 15.29
154.4868534,43013,0.164338446,26-12-2017 15.27
110.3019684,2808,0.223346308,24-10-2017 9.43
129.468822,14795,0.400977494,07-05-2017 22.17
115.1681055,6524,0.501737662,05-12-2017 3.08
110.2223346,9912,0.177452959,04-05-2017 11.40
111.9972078,38907,0.976211412,12-05-2017 20.53
152.7200913,24352,0.406505668,04-08-2017 8.08
136.80486,44484,0.827403139,11-01-2017 18.32
117.508926,53486,0.08811044,19-06-2017 8.44
135.1846317,24483,0.633728712,05-09-2017 21.53
129.0287132,1065,0.187439334,21-01-2017 11.51
145.1714668,20108,0.218280527,19-03-2017 8.22
120.6951823,870,0.7312739,31-12-2017 0.09
137.612077,44516,0.746642714,12-02-2017 23.08
114.0654079,2789,0.326824308,23-02-2017 18.55
114.9372472,52484,0.876746711,21-06-2017 12.11
138.9674259,28081,0.025787724,15-10-2017 20.28
116.5772326,55707,0.729876401,15-11-2017 23.29
120.6753164,37756,0.230927941,26-01-2017 11.11
134.80855,40632,0.968189506,23-01-2017 10.03
112.1830428,8655,0.822470762,25-06-2017 15.51
98.46436018,8949,0.302159208,05-09-2017 19.33
119.4073624,5441,0.841194701,04-02-2017 23.41
123.59947,47791,0.057692556,01-10-2017 1.19
76.82560289,43381,0.261718899,12-02-2017 11.32
137.5928211,40470,0.605789886,10-11-2017 21.03
122.0731683,39801,0.584995027,05-10-2017 15.41
125.108422,23829,0.62686207,10-02-2017 18.13
124.8744978,41829,0.97988469,12-05-2017 0.31
119.1924234,47387,0.738343314,24-04-2017 16.35
85.05178422,52937,0.492338089,31-07-2017 5.46
109.1587718,45015,0.342841424,18-10-2017 17.11
127.3659751,15320,0.597321545,31-01-2017 10.50
113.9281812,10771,0.530622004,30-05-2017 5.46
111.8350888,32505,0.233420193,11-12-2017 16.47
123.061561,21956,0.006370432,02-09-2017 16.40
113.4498814,48484,0.411760683,05-09-2017 9.27
138.0720986,14512,0.4467852,02-11-2017 20.23
128.1691851,12484,0.754961755,29-10-2017 3.39
108.4292531,1711,0.884359938,19-04-2017 12.58
113.1704358,27346,0.430336349,05-09-2017 2.34
134.7415922,12751,0.042972472,30-09-2017 6.40
134.0271597,44449,0.136469693,07-11-2017 17.35
119.824325,51832,0.190909687,10-08-2017 9.47
147.6263687,54800,0.232574678,09-06-2017 17.22
153.6253577,41404,0.539897997,31-07-2017 6.46
126.8437167,25559,0.96517554,12-05-2017 5.47
117.0217311,32486,0.673600142,24-01-2017 5.19
106.5280218,12221,0.118522756,01-02-2017 9.21
93.2122626,39137,0.815979046,30-07-2017 16.51
121.4870096,53354,0.245986168,19-04-2017 9.16
126.1230051,30457,0.346705115,02-02-2017 0.18
103.5742186,30574,0.656151505,06-07-2017 11.19
151.5414232,14912,0.313995661,09-10-2017 3.11
119.079549,746,0.040911698,16-06-2017 22.42
115.6734131,49991,0.194298699,08-09-2017 8.42
135.7379214,52726,0.90727051,30-01-2017 8.24
114.3063469,41294,0.586303824,08-12-2017 8.03
96.04087963,14765,0.547942335,21-02-2017 22.12
132.3989864,29065,0.836248046,04-04-2017 4.03
137.8398706,43593,0.435184666,26-02-2017 20.16
89.83837039,28367,0.00645973,30-06-2017 3.24
108.213822,14624,0.388379229,11-01-2017 8.06
148.1032733,9341,0.02692061,27-04-2017 1.34
123.480031,48264,0.465788344,16-01-2017 15.23
132.2671766,9214,0.192883153,21-03-2017 2.22
154.7435961,31917,0.77052011,17-08-2017 6.22
117.2045662,36111,0.585209655,20-04-2017 11.08
126.6257523,38856,0.414875646,08-10-2017 8.42
119.5798298,56519,0.685999632,09-09-2017 21.41
153.5068931,10213,0.911320676,11-09-2017 0.15
111.2007098,38144,0.528222066,23-07-2017 6.29
98.63623241,55764,0.787955914,16-04-2017 15.47
126.5429217,37960,0.848532263,17-04-2017 10.58
117.6363914,16398,0.654173374,25-12-2017 13.48
97.36189015,32514,0.7600587,01-09-2017 3.36
118.8479649,4970,0.38860762,27-09-2017 12.02
126.6768733,27528,0.452950927,30-04-2017 14.09
91.13062746,16283,0.769336532,11-01-2017 0.21
102.4999254,10446,0.457598444,09-09-2017 9.24
102.6218084,56542,0.512999249,05-07-2017 1.48
134.0131863,10782,0.553290611,17-03-2017 6.34
123.7305957,28217,0.670319022,19-05-2017 17.33
125.5744553,52609,0.174303794,31-08-2017 5.12
136.1607437,28520,0.602927939,13-05-2017 6.53
116.1743683,4489,0.527941733,10-09-2017 22.01
142.1927889,14343,0.563047873,19-06-2017 23.56
108.7957369,7252,0.868360428,12-05-2017 11.33
95.43338402,3674,0.543254529,06-07-2017 1.56
92.39702394,8812,0.577214433,29-10-2017 21.55
115.8739569,31276,0.243897615,29-10-2017 0.48
102.9201393,2189,0.532868768,30-01-2017 1.23
125.0852268,52635,0.149163949,28-03-2017 12.51
110.7077649,15486,0.801489722,16-03-2017 21.40
114.559928,41356,0.419924377,15-04-2017 15.47
96.2493532,52368,0.493606631,30-10-2017 14.16
130.4588904,30108,0.188525665,20-07-2017 11.30
139.092352,7204,0.501205296,30-08-2017 20.01
105.2646722,8475,0.080423232,17-08-2017 4.28
136.1958788,53386,0.835488615,21-12-2017 21.18
109.5242359,55337,0.967575405,03-10-2017 3.03
114.2128797,2649,0.279914911,03-02-2017 0.40
125.2035143,56747,0.3457631,08-12-2017 18.44
102.6537448,16993,0.786350463,01-09-2017 3.54
130.7034731,18844,0.276518366,06-08-2017 0.30
122.749991,27000,0.174989206,15-07-2017 15.48
91.97411662,17312,0.779924255,10-11-2017 7.02
93.8323895,49756,0.491700655,18-06-2017 6.43
136.0460539,39878,0.314937567,11-05-2017 20.49
129.6324247,25433,0.69879188,21-12-2017 0.15
113.872289,56684,0.524186722,21-02-2017 0.02
120.1995473,18408,0.773782369,25-03-2017 5.37
85.21364253,6139,0.24132663,13-12-2017 16.21
141.1401231,52509,0.348802097,14-12-2017 22.41
129.0182176,26923,0.667353025,01-04-2017 9.20
123.4738497,46063,0.31167584,17-01-2017 3.02
139.0290576,21486,0.073997698,15-07-2017 1.27
119.7000107,32628,0.624565467,01-12-2017 5.53
114.7327869,24361,0.084108773,24-10-2017 5.12
105.999728,27951,0.56690113,13-08-2017 20.28
139.3811761,45901,0.585549006,26-07-2017 13.17
101.1045232,40377,0.524715431,19-12-2017 1.38
111.5195136,16710,0.623000513,04-04-2017 8.44
113.6971291,23248,0.334043246,28-05-2017 1.43
92.82095593,22852,0.346291414,31-01-2017 10.29
122.3927478,41822,0.240128694,29-01-2017 19.38
139.5748097,8652,0.434890888,07-06-2017 7.41
143.9050662,28501,0.523709255,28-06-2017 3.46
103.3869404,56454,0.696869797,11-07-2017 1.19
103.4993855,27154,0.350624647,21-04-2017 17.46
115.9870064,17130,0.833166008,12-02-2017 9.09
115.4943771,50754,0.366545292,12-02-2017 3.33
103.1798053,44345,0.273395648,02-08-2017 5.06
135.1877798,33207,0.072673687,15-06-2017 11.26
109.6219755,4257,0.961187985,22-07-2017 7.56
114.8713201,13864,0.835174236,27-11-2017 7.55
159.242991,45015,0.485544472,16-03-2017 0.00
99.77840739,45622,0.299653784,13-01-2017 2.29
92.95706924,27822,0.302215591,27-08-2017 5.37
122.7633309,12565,0.932803008,13-06-2017 21.11
112.0453241,31742,0.819946737,02-08-2017 4.35
126.5458043,35319,0.359669545,25-04-2017 19.44
76.2591709,33398,0.083987526,16-02-2017 18.49
102.7996116,6680,0.858112688,13-05-2017 5.27
133.8342801,11394,0.03496447,08-09-2017 9.26
122.3129328,43452,0.977307331,30-06-2017 12.04
104.0626195,27060,0.965255673,20-09-2017 1.37
119.7314515,1624,0.706563066,17-02-2017 7.38
128.397193,45209,0.273615234,14-07-2017 3.04
116.1665198,6359,0.162930556,16-09-2017 10.39
116.5562147,3967,0.300029946,27-10-2017 20.53
112.3184401,36293,0.398784542,03-09-2017 0.39
97.0405942,32149,0.633535407,24-02-2017 20.48
99.36983059,45088,0.304468283,01-02-2017 3.10
117.2354592,37511,0.705692679,30-11-2017 1.21
135.8423977,10024,0.433459745,17-08-2017 11.40
133.9585771,386,0.723078322,21-02-2017 8.17
123.4791377,2062,0.596534298,29-01-2017 12.00
99.85030519,41929,0.168652319,09-03-2017 7.35
130.7625502,56538,0.972375872,13-11-2017 13.23
161.0945407,31227,0.570543546,26-06-2017 16.49
113.0598038,33303,0.791097991,24-12-2017 17.38
123.5303475,16903,0.392623277,21-10-2017 17.32
116.891731,36793,0.989336012,25-05-2017 14.55
114.5523763,19496,0.55099409,14-03-2017 2.38
112.5798742,1983,0.554888832,18-07-2017 3.40
105.0726973,14710,0.626892176,13-02-2017 7.56
116.3053075,53335,0.524738738,24-12-2017 23.10
127.6552661,24366,0.290138003,29-05-2017 23.49
126.1255187,47716,0.692015985,21-06-2017 15.19
113.7442284,18442,0.679207922,25-10-2017 19.24
100.7278603,37075,0.525593332,26-10-2017 4.50
138.3463934,17086,0.003363774,05-03-2017 14.15
104.1610584,24991,0.177870485,19-05-2017 14.59
103.9986088,26398,0.310095582,12-03-2017 17.03
92.97222775,56038,0.966978284,28-04-2017 0.00
135.5080973,15557,0.588586057,17-02-2017 5.59
97.18200869,38570,0.543345416,08-09-2017 5.15
110.7901915,3169,0.688703667,17-03-2017 19.21
129.2925632,23276,0.534645343,16-09-2017 3.14
135.859615,22910,0.037508837,28-08-2017 17.12
97.05663832,1857,0.647152013,24-08-2017 4.23
114.732945,46349,0.801300689,16-01-2017 6.57
124.8979804,4029,0.558569674,02-11-2017 13.04
88.93958472,23894,0.321308627,17-09-2017 13.18
124.8139267,44784,0.180915658,07-04-2017 2.12
117.6511991,18367,0.615973004,14-11-2017 23.26
97.51302716,45024,0.476758469,02-05-2017 7.23
132.0927071,21822,0.239224783,26-03-2017 22.19
90.06992627,25910,0.614857781,15-04-2017 17.51
138.1450269,8146,0.157713911,13-12-2017 20.42
126.3874868,46356,0.080726281,09-08-2017 8.30
136.448152,1269,0.041889931,05-08-2017 10.35
122.2788214,5212,0.581603966,09-03-2017 12.28
147.7653633,22210,0.71823,31-03-2017 11.01
124.262924,42843,0.548482809,22-11-2017 20.51
118.487659,2850,0.089201851,31-05-2017 13.23
95.8439157,51303,0.196052968,29-12-2017 17.17
91.4515263,46044,0.098812555,15-03-2017 19.46
132.1135582,17975,0.537616576,04-08-2017 5.33
120.3815051,650,0.160118718,06-07-2017 13.13
123.9104625,10198,0.569767327,31-03-2017 23.19
107.1785713,53806,0.273672732,07-03-2017 14.08
110.9116009,13935,0.249998836,05-06-2017 19.58
103.1611477,7221,0.50698941,10-05-2017 14.13
98.04628647,50264,0.645700734,11-02-2017 19.32
127.2680232,38502,0.95405993,19-05-2017 21.17
126.8908138,34660,0.702824589,02-08-2017 18.57
123.8173959,52045,0.288954637,18-02-2017 16.17
103.9311194,27589,0.824394384,24-06-2017 20.28
109.2126357,19323,0.772777793,11-02-2017 6.21
110.0296396,44773,0.253237911,12-12-2017 8.03
122.6585026,28027,0.932541553,08-07-2017 10.40
140.3772633,1738,0.39986939,16-08-2017 1.23
103.2191504,50194,0.779338492,14-01-2017 23.43
103.0744199,22447,0.403070212,21-08-2017 13.11
132.2155925,3372,0.679370407,25-06-2017 16.23
108.4615697,50612,0.02215455,08-04-2017 1.36
122.6789526,24098,0.266289022,29-03-2017 15.55
138.1074455,33738,0.991267902,27-12-2017 2.18
115.3179354,23314,0.395706459,28-10-2017 1.41
114.810605,53525,0.557417454,26-02-2017 12.28
112.346855,54924,0.632668579,28-09-2017 22.03
103.720304,7778,0.195114633,24-10-2017 9.23
98.21245799,26947,0.060095414,25-02-2017 16.26
111.5969007,47843,0.741406042,03-08-2017 6.35
129.6405262,36739,0.415937573,29-03-2017 4.08
114.9419675,36709,0.754893727,18-06-2017 12.17
93.59200018,29638,0.280554528,17-08-2017 2.05
121.3429697,41221,0.998019081,23-11-2017 10.40
119.2077686,543,0.945386759,24-03-2017 22.47
108.3864389,38938,0.890916773,16-12-2017 9.08
112.5413032,48761,0.605481341,19-02-2017 14.04
132.4980484,53618,0.229713802,02-02-2017 2.47
126.6824469,14490,0.98770039,28-02-2017 11.42
